央视频道,#genre#
山东综艺,http://feiyuegang.ufycb.com:808/hls/25/index.m3u8
山东综艺,http://39.134.144.6:8089/PLTV/88888888/224/3221225855/index.m3u8
山东国际,http://feiyuegang.ufycb.com:808/hls/30/index.m3u8

济南,#genre#
济南新闻综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000312/index.m3u8
济南新闻综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000312/index.m3u8
济南新闻综合,http://feiyuegang.ufycb.com:808/hls/21/index.m3u8
济南新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226215/index.m3u8
济南新闻综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000061/index.m3u8
济南少儿,http://feiyuegang.ufycb.com:808/hls/37/index.m3u8
济南少儿,http://39.134.144.6:8089/PLTV/88888888/224/3221225979/index.m3u8
济南少儿,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000067/index.m3u8
济南少儿,http://39.136.48.8:8089/PLTV/88888888/224/3221225979/index.m3u8
济南教育,https://quehuamtyoutlive.ijntv.cn/j8pukt/aomlrc.m3u8
济南教育,http://feiyuegang.ufycb.com:808/hls/40/index.m3u8
济南教育,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000245/index.m3u8
济南教育,http://39.134.144.6:8089/PLTV/88888888/224/3221225995/index.m3u8
济南教育,http://39.134.144.6:8089/PLTV/88888888/224/3221225987/index.m3u8
济南教育,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000069/index.m3u8
济南教育,http://livejnedu.chinamcache.com/live/jneduzb01.m3u8?shandd
济南教育,http://feiyuegang.ufycb.com:808/hls/38/index.m3u8
济南教育,http://livejnedu.chinamcache.com/live/jneduzb01.m3u8
济南生活,http://feiyuegang.ufycb.com:808/hls/34/index.m3u8
济南生活,http://feiyuegang.ufycb.com:808/hls/33/index.m3u8
济南都市,http://feiyuegang.ufycb.com:808/hls/36/index.m3u8
济南都市,http://39.134.144.6:8089/PLTV/88888888/224/3221225862/index.m3u8
济南都市,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000066/index.m3u8
济南都市,http://feiyuegang.ufycb.com:808/hls/22/index.m3u8
济南都市,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000062/index.m3u8
济南都市,http://39.134.144.6:8089/PLTV/88888888/224/3221226029/index.m3u8
济南生活,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000063/index.m3u8
济南生活,http://39.134.144.6:8089/PLTV/88888888/224/3221225906/index.m3u8
济南文旅,http://39.134.144.6:8089/PLTV/88888888/224/3221226067/index.m3u8
济南文旅,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000064/index.m3u8
济南娱乐,http://feiyuegang.ufycb.com:808/hls/35/index.m3u8
济南娱乐,http://39.134.144.6:8089/PLTV/88888888/224/3221225992/index.m3u8
济南娱乐,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000065/index.m3u8
济南鲁中,http://feiyuegang.ufycb.com:808/hls/39/index.m3u8
济南鲁中,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000244/index.m3u8
济南鲁中,https://quehuamtyoutlive.ijntv.cn/j8pukt/452907.m3u8
济南鲁中,http://39.134.144.6:8089/PLTV/88888888/224/3221225910/index.m3u8
济南鲁中,https://quehuamtyoutlive.ijntv.cn/j8pukt/452907.m3u8
济阳综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225936/index.m3u8
济阳综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001030/index.m3u8
济阳综合,https://jsylivealone302.iqilu.com/live/jiyang_tv01.m3u8
济阳综合,rtmp://jsylivealone.iqilu.com/live/jiyang_tv01
济阳影视,https://jsylivealone302.iqilu.com/live/jiyang_tv02.m3u8
济阳影视,rtmp://jsylivealone.iqilu.com/live/jiyang_tv02
商河综合,rtmp://wslivealone.iqilu.com/shanghe/shanghe_tv01
商河影视,rtmp://wslivealone.iqilu.com/shanghe/shanghe_tv02
商河综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226266/index.m3u8
商河综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001008/index.m3u8
长清新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001018/index.m3u8
长清新闻,rtmp://wslivealone.iqilu.com/changqing/changqing_tv01
长清生活,rtmp://wslivealone.iqilu.com/changqing/changqing_tv02
长清新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225865/index.m3u8
章丘综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226297/index.m3u8
章丘综合,https://jsylivealone302.iqilu.com/zhangqiu/zhangqiu_tv01.m3u8
章丘综合,rtmp://jsylivealone.iqilu.com/zhangqiu/zhangqiu_tv01
章丘TV-2,https://jsylivealone302.iqilu.com/zhangqiu/zhangqiu_tv02.m3u8
章丘TV-2, rtmp://jsylivealone.iqilu.com/zhangqiu/zhangqiu_tv02
章丘1,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001073/index.m3u8
平阴综合,https://jsylivealone302.iqilu.com/pingyin/pingyin_tv01.m3u8
平阴综合,rtmp://jsylivealone.iqilu.com/pingyin/pingyin_tv01
平阴生活,https://jsylivealone302.iqilu.com/pingyin/pingyin_tv02.m3u8
平阴生活,rtmp://jsylivealone.iqilu.com/pingyin/pingyin_tv02
平阴综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001050/index.m3u8
平阴综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226197/index.m3u8
历城新闻综合,https://jsylivealone302.iqilu.com/licheng/licheng_tv01.m3u8
历城新闻综合,rtmp://jsylivealone.iqilu.com/licheng/licheng_tv01
济铁电视台,https://jsylivealone302.iqilu.com/jitie/jitie_tv01.m3u8
济铁电视台,rtmp://jsylivealone.iqilu.com/jitie/jitie_tv01

青岛,#genre#
青岛电视城阳区,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8
青岛新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000500/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青岛生活,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000501/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青岛影视,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000502/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青岛财经,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000503/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青岛都市,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000504/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青岛青少旅游,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000505/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
黄岛新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001086/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
黄岛生活,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001087/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
黄岛新闻,https://jsylivealone302.iqilu.com/huangdao/huangdao_tv01.m3u8
黄岛新闻,rtmp://jsylivealone.iqilu.com/huangdao/huangdao_tv01
黄岛生活,https://jsylivealone302.iqilu.com/huangdao/huangdao_tv02.m3u8
黄岛生活,rtmp://jsylivealone.iqilu.com/huangdao/huangdao_tv02
即墨综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001080/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
即墨新闻综合,https://jsylivealone302.iqilu.com/jimo/jimo_tv01.m3u8
即墨新闻综合,rtmp://jsylivealone.iqilu.com/jimo/jimo_tv01
即墨生活服务,https://jsylivealone302.iqilu.com/jimo/jimo_tv02.m3u8
即墨生活服务,rtmp://jsylivealone.iqilu.com/jimo/jimo_tv02
莱西综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001067/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
莱西综合,https://jsylivealone302.iqilu.com/laixi/laixi_tv01.m3u8
莱西综合,rtmp://jsylivealone.iqilu.com/laixi/laixi_tv01
莱西生活,https://jsylivealone302.iqilu.com/laixi/laixi_tv02.m3u8#rtmp://jsylivealone.iqilu.com/laixi/laixi_tv02
平度综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001054/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
平度新闻综合,https://jsylivealone302.iqilu.com/pingdu/pingdu_tv01.m3u8
平度新闻综合,rtmp://jsylivealone.iqilu.com/pingdu/pingdu_tv01
平度生活服务,https://jsylivealone302.iqilu.com/pingdu/pingdu_tv02.m3u8
平度生活服务,rtmp://jsylivealone.iqilu.com/pingdu/pingdu_tv02
李沧,https://jsylivealone302.iqilu.com/licang/licang_tv01.m3u8
李沧, rtmp://jsylivealone.iqilu.com/licang/licang_tv01
青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd
崂山,https://jsylivealone302.iqilu.com/laoshan/laoshan_tv01.m3u8#rtmp://jsylivealone.iqilu.com/laoshan/laoshan_tv01
胶州新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001074/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
胶州新闻,https://jsylivealone302.iqilu.com/jiaozhou/jiaozhou_tv01.m3u8#rtmp://jsylivealone.iqilu.com/jiaozhou/jiaozhou_tv01
胶州生活,https://jsylivealone302.iqilu.com/jiaozhou/jiaozhou_tv02.m3u8#rtmp://jsylivealone.iqilu.com/jiaozhou/jiaozhou_tv02

聊城,#genre#
聊城综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225930/index.m3u8
聊城综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000250/index.m3u8
聊城新闻综合,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel2/playlist.m3u8
聊城新闻综合,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101173/playlist.m3u8
聊城公共,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101246/playlist.m3u8
聊城公共,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel3/playlist.m3u8
聊城公共,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000251/index.m3u8
聊城公共,http://39.134.144.6:8089/PLTV/88888888/224/3221225977/index.m3u8
茌平综合,rtmp://wslivealone.iqilu.com/chiping/chiping_tv01
茌平生活,rtmp://wslivealone.iqilu.com/chiping/chiping_tv02
茌平综合HD,http://39.134.144.6:8089/PLTV/88888888/224/3221226138/index.m3u8
茌平综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001048/index.m3u8
高唐综合,rtmp://wslivealone.iqilu.com/gaotang/gaotang_tv01
高唐生活,rtmp://wslivealone.iqilu.com/gaotang/gaotang_tv02
临清综合,https://jsylivealone302.iqilu.com/live/linqing_tv01.m3u8#rtmp://jsylivealone.iqilu.com/live/linqing_tv01
临清经济信息,https://jsylivealone302.iqilu.com/live/linqing_tv02.m3u8#rtmp://jsylivealone.iqilu.com/live/linqing_tv02
冠县综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226095/index.m3u8
冠县综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001040/index.m3u8
冠县综合,https://jsylivealone302.iqilu.com/guanxian/guanxian_tv01.m3u8#rtmp://jsylivealone.iqilu.com/guanxian/guanxian_tv01
阳谷新闻综合,https://jsylivealone302.iqilu.com/yanggu/yanggu_tv01.m3u8#rtmp://jsylivealone.iqilu.com/yanggu/yanggu_tv01
阳谷影视,https://jsylivealone302.iqilu.com/yanggu/yanggu_tv02.m3u8#rtmp://jsylivealone.iqilu.com/yanggu/yanggu_tv02
东阿新闻综合,https://jsylivealone302.iqilu.com/donge/donge_tv01.m3u8#rtmp://jsylivealone.iqilu.com/donge/donge_tv01
东阿综艺信息,https://jsylivealone302.iqilu.com/donge/donge_tv02.m3u8#rtmp://jsylivealone.iqilu.com/donge/donge_tv02
东阿综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226378/index.m3u8
东阿1,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001093/index.m3u8
东昌综合,https://jsylivealone302.iqilu.com/dongchangfu/dongchangfu_tv01.m3u8#rtmp://jsylivealone.iqilu.com/dongchangfu/dongchangfu_tv01
莘县综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226136/index.m3u8

烟台,#genre#
烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台公共频道,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000281/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
烟台经济科技,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000282/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
烟台新闻频道,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000280/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
烟台影视频道,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000283/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
牟平新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001076/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
牟平新闻,rtmp://wslivealone.iqilu.com/muping/muping_tv01
牟平生活,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001077/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
栖霞综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001055/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
栖霞综合,rtmp://wslivealone.iqilu.com/qixia/qixia_tv01
栖霞苹果,rtmp://wslivealone.iqilu.com/qixia/qixia_tv02
蓬莱新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001088/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
蓬莱新闻,rtmp://wslivealone.iqilu.com/penglai/penglai_tv01
蓬莱综合,rtmp://wslivealone.iqilu.com/penglai/penglai_tv02
长岛综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001090/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
长岛,rtmp://wslivealone.iqilu.com/changdao/changdao_tv01
海阳综合,http://223.99.187.106:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001091/1000.m3u8?zte_bandwidth=1000&IASHttpSessionId=RR8972720220317065933361036&ztecid=CHANNEL00001091&bandwidth=9470800&ispcode=3&timeformat=local&channel=CHANNEL00001091&m3u8_level=2
海阳综艺,http://39.136.54.83:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001092/1000.m3u8?zte_bandwidth=1000&IASHttpSessionId=RR8973420220317070106237758&ztecid=CHANNEL00001092&bandwidth=9470800&ispcode=3&timeformat=local&channel=CHANNEL00001092&m3u8_level=2
海阳综合,https://jsylivealone302.iqilu.com/haiyang/haiyang_tv01.m3u8#rtmp://jsylivealone.iqilu.com/haiyang/haiyang_tv01
招远综合,rtmp://wslivealone.iqilu.com/zhaoyuan/zhaoyuan_tv01
招远综艺,rtmp://wslivealone.iqilu.com/zhaoyuan/zhaoyuan_tv02
龙口综合,rtmp://wslivealone.iqilu.com/longkou/longkou_tv01
龙口生活,rtmp://wslivealone.iqilu.com/longkou/longkou_tv02
福山综合,rtmp://wslivealone.iqilu.com/fushan/fushan_tv01
福山影视,rtmp://wslivealone.iqilu.com/fushan/fushan_tv02
莱州综合,rtmp://wslivealone.iqilu.com/laizhou/laizhou_tv01
莱州商务,rtmp://wslivealone.iqilu.com/laizhou/laizhou_tv02
莱阳新闻综合,rtmp://wslivealone.iqilu.com/laiyang/laiyang_tv01
莱阳民生综艺,rtmp://wslivealone.iqilu.com/laiyang/laiyang_tv02
莱山综合,https://jsylivealone302.iqilu.com/laishan/laishan_tv01.m3u8#rtmp://jsylivealone.iqilu.com/laishan/laishan_tv01
莱山影视,https://jsylivealone302.iqilu.com/laishan/laishan_tv02.m3u8#rtmp://jsylivealone.iqilu.com/laishan/laishan_tv02

威海,#genre#
威海综合频道,https://jsylivealone302.iqilu.com/live/weihai_tv01/index.m3u8
威海新闻综合,rtmp://wslivealone.iqilu.com/weihai/weihai_tv01
威海新闻频道,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000274/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
威海都市生活,rtmp://wslivealone.iqilu.com/weihai/weihai_tv02
威海公共频道,https://jsylivealone302.iqilu.com/live/weihai_tv02/index.m3u8
威海公共频道,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000275/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
威海海洋频道,https://jsylivealone302.iqilu.com/live/weihai_tv03/index.m3u8
威海海洋频道,rtmp://wslivealone.iqilu.com/weihai/weihai_tv03
乳山综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001049/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
乳山新闻综合,https://jsylivealone302.iqilu.com/live/rushan_tv01.m3u8#rtmp://jsylivealone.iqilu.com/live/rushan_tv01
乳山生活,https://jsylivealone302.iqilu.com/live/rushan_tv02.m3u8#rtmp://jsylivealone.iqilu.com/live/rushan_tv02
荣成综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001053/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
荣成综合,rtmp://wslivealone.iqilu.com/rongcheng/rongcheng_tv01
荣成生活,rtmp://wslivealone.iqilu.com/rongcheng/rongcheng_tv02
文登新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001017/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
文登TV1,rtmp://wslivealone.iqilu.com/wendeng/wendeng_tv01
文登TV2,rtmp://wslivealone.iqilu.com/wendeng/wendeng_tv02

日照,#genre#
日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8
日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8?shandd
日照新闻综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000262/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
日照公共频道,http://live.rzw.com.cn/kzpd/sd/live.m3u8?shandd
日照公共频道,http://live.rzw.com.cn/kzpd/sd/live.m3u8
日照公共频道,http://39.136.54.80:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001100/1000.m3u8?zte_bandwidth=1000&IASHttpSessionId=RR19840520220415001258115691&ztecid=CHANNEL00001100&bandwidth=2540800&ispcode=3&timeformat=local&channel=CHANNEL00001100&m3u8_level=2
日照科教频道,http://live.rzw.com.cn/ggpd/sd/live.m3u8?shandd
日照科教频道,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000263/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
日照科教频道,http://live.rzw.com.cn/ggpd/sd/live.m3u8
岚山综合频道,http://live.rzw.com.cn/fcpd/sd/live.m3u8
岚山综合频道,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001044/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
岚山,https://jsylivealone302.iqilu.com/rizhaolanshan/rizhaolanshan_tv01.m3u8#rtmp://jsylivealone.iqilu.com/rizhaolanshan/rizhaolanshan_tv01
莒县综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001014/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
莒县1,https://jsylivealone302.iqilu.com/juxian/juxian_tv01.m3u8#rtmp://jsylivealone.iqilu.com/juxian/juxian_tv01
莒县2,https://jsylivealone302.iqilu.com/juxian/juxian_tv02.m3u8#rtmp://jsylivealone.iqilu.com/juxian/juxian_tv02
莒县新闻,https://jsylivealone302.iqilu.com/juxian/juxian_tv03.m3u8#rtmp://jsylivealone.iqilu.com/juxian/juxian_tv03
五莲综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001068/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
五莲新闻综合,https://jsylivealone302.iqilu.com/wulian/wulian_tv01/index.m3u8#rtmp://jsylivealone.iqilu.com/wulian/wulian_tv01
五莲文化旅游,https://jsylivealone302.iqilu.com/wulian/wulian_tv02/index.m3u8#rtmp://jsylivealone.iqilu.com/wulian/wulian_tv02

潍坊,#genre#
潍坊新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8
潍坊农业频道,http://stream.wfcmw.cn/2/sd/live.m3u8
潍坊公共频道,http://stream.wfcmw.cn/3/sd/live.m3u8
潍坊科教频道,http://stream.wfcmw.cn/4/sd/live.m3u8
潍坊新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000215/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
潍坊都市,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000216/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
潍坊奎文,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001027/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
奎文,rtmp://wslivealone.iqilu.com/kuiwen/kuiwen_tv01
坊子新闻综合,https://jsylivealone302.iqilu.com/fangziqu/fangziqu_tv01.m3u8#rtmp://jsylivealone.iqilu.com/fangziqu/fangziqu_tv01
寒亭新闻,https://jsylivealone302.iqilu.com/live/hanting_tv01.m3u8#rtmp://jsylivealone.iqilu.com/live/hanting_tv01
诸城新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001004/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
昌邑新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001083/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
昌乐新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001033/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
寿光新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001000/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
寿光蔬菜,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001045/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
寿光新闻,http://bfrmt.univalsoft.com/rmttv/live.m3u8
寿光蔬菜,http://bfrmt.univalsoft.com/rmttv/velive.m3u8
青州综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001042/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8?shandd
