🇨🇳｜️央视频道,#genre#	
北海经济科教,https://cdn.gdlive.gdmain.com/live/lnyxz495.m3u8
贺州综合频道,http://39.135.32.6:6610/PLTV/77777777/224/3221225847/index.m3u8?servicetype=1&IASHttpSessionId=OTT
崇左综合频道,http://111.59.63.32:9901/tsfile/live/1002_1.m3u8
来宾综合频道,http://39.135.32.6:6610/PLTV/77777777/224/3221225903/index.m3u8?servicetype=1&IASHttpSessionId=OTT
钦州综合频道,http://stream.gxqztv.com/01/sd/live.m3u8
钦州公共频道,http://stream.gxqztv.com/qztv03/sd/live.m3u8
灌阳新闻综合,https://cdn.gdlive.gdmain.com/live/02kzyoy0.m3u8
横州新闻综合,https://p2.weizan.cn/2041524912/188521657846778207/live.m3u8
隆安新闻综合,http://hls.nntv.cn/nnlive/LATV_A.m3u8
马山新闻综合,http://hls.nntv.cn/nnlive/MSTV_A.m3u8
上林电视台,http://hls.nntv.cn/nnlive/SLTV_A.m3u8
龙州综合,https://live-cdn.gxxw.com/gx/longzhou/index.m3u8
凭祥综合,https://live-cdn.gxxw.com/gx/pingxiang/index.m3u8
天等综合,https://cdn.gdlive.gdmain.com/live/51g1ap75.m3u8
桂平综合,https://p2.weizan.cn/1483720625/592579884798131053/live.m3u8
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8
昭平综合,https://live-cdn.gxxw.com/gx/zhaoping/index.m3u8
凌云综合,https://cdn.gdlive.gdmain.com/live/09oz9ka0.m3u8
那坡综合,https://cdn.gdlive.gdmain.com/live/l7bxg260.m3u8
田东综合,https://cdn.gdlive.gdmain.com/live/5aj79zp5.m3u8
田阳综合,https://cdn.gdlive.gdmain.com/live/0yzvdpr5.m3u8
西林综合,https://cdn.gdlive.gdmain.com/live/lj16xrkl.m3u8
岑溪综合,https://cdn.gdlive.gdmain.com/live/02kzy3y0.m3u8
鹿寨综合,https://xcyplay.xinhuaxmt.com/zbcb/1648864371795881.m3u8?auth_key=1650331767-0-0-414f15efe158e68e3c6f50a3d2c3440c

🌴｜清新福建,#genre#
福建综合,http://p2.weizan.cn/11844069/132114573749498521/live.m3u8
福州综合,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
厦门1,http://mmitv.top/other/xm.php?id=xm1&tk=b1e2fada
厦门1,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227185/1.m3u8?servicetype=1
厦门2,http://mmitv.top/other/xm.php?id=xm2&tk=b1e2fada
厦门2,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226777/1.m3u8?servicetype=1
厦门3,http://mmitv.top/other/xm.php?id=xm3&tk=b1e2fada
厦门3,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226760/1.m3u8?servicetype=1
莆田新闻综合,http://39.135.55.7:6610/PLTV/88888888/224/3221227161/index.m3u8?servicetype=1&IASHttpSessionId=OTT
泉州1套,http://39.135.55.7:6610/PLTV/88888888/224/3221227165/index.m3u8?servicetype=1&IASHttpSessionId=OTT
漳州一套,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
龙岩综合,http://stream.lytv.net.cn/2/sd/live.m3u8
龙岩公共,http://stream.lytv.net.cn/1/sd/live.m3u8
宁德新闻综合,http://39.135.55.7:6610/PLTV/88888888/224/3221227196/index.m3u8?servicetype=1&IASHttpSessionId=OTT
宁德公共频道,http://live.nddst.com/NDTV2D/M/live.m3u8
三明新闻综合,http://39.135.55.7:6610/PLTV/88888888/224/3221227173/index.m3u8?servicetype=1&IASHttpSessionId=OTT
新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8
新罗电视二套,http://stream.lyxltv.com/xinluotv/sd/live.m3u8
大田综合,http://84y6jdxz.live2.danghongyun.com/live/hls/44193de64624414eb0110ebce59c63f8/0600869bdafe4500932addd3cc284c69.m3u8
大田二套,http://84y6jdxz.live2.danghongyun.com/live/hls/8a6db004318e4378b58d87f0414da77c/5a6c5d786f834df8a65b423af5851e6f.m3u8
将乐综合,http://218.106.152.196/lsdream/9nbYeUc/1000/live.m3u8
将乐二套,http://218.106.152.196/lsdream/1MKmR5B/2000/live.m3u8
宁化电视一套,http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8
泰宁综合频道,https://p2.weizan.cn/2123201810/941522397962841708/live.m3u8
永安综合频道,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8
霞浦综合频道,http://218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8
邵武新闻频道,http://84y6jdxz.live2.danghongyun.com/live/hls/8efcc6f8c3a1469181c23d1c64e61526/7a29fd92c3324a06a1b943711573b04f.m3u8
武夷山综合频道,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8
武夷山文旅茶,http://fjwysdb.chinashadt.com:2036/live/3.stream/playlist.m3u8
永泰综合,http://ytrmtzx.com:8278/yongtaipindao1/playlist.m3u8
晋江电视台,http://stream.jinjiang.tv/1/sd/live.m3u8
石狮综合,http://218.106.152.196/lsdream/MO13IYx/2000/live.m3u8
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8


🏕️｜秀美江西,#genre#
江西公共农业,http://117.169.120.223:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225578/index.m3u8?fmt=ts2hls
江西移动电视,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv8.m3u8
南昌新闻综合,http://39.135.138.58:18890/PLTV/88888888/224/3221226223/index.m3u8
南昌都市频道,http://39.135.138.58:18890/PLTV/88888888/224/3221226226/index.m3u8
南昌资讯政法,http://39.135.138.58:18890/PLTV/88888888/224/3221226228/index.m3u8
南昌公共频道,http://39.135.138.58:18890/PLTV/88888888/224/3221226231/index.m3u8
吉安新闻综合,http://stream.ijatv.com/jatv1/hd/live.m3u8
吉安公共频道,http://stream.ijatv.com/jatv2/hd/live.m3u8
九江新闻综合,http://39.135.138.58:18890/PLTV/88888888/224/3221225774/index.m3u8
九江公共频道,http://39.135.138.58:18890/PLTV/88888888/224/3221225775/index.m3u8
上饶新闻综合,http://live.0793.tv/srtv1/sd/live.m3u8
上饶公共频道,http://live.0793.tv/srtv2/sd/live.m3u8
赣州新闻综合,http://pl1.cloud.dayang.com.cn/live/10062_nfeG7l.m3u8
赣州公共频道,http://pl1.cloud.dayang.com.cn/live/10062_Naq1lu.m3u8
定南综合频道,https://hwplay-hls.myun.tv/live/0e8a9o10.m3u8
瑞金综合频道,http://live.mudu.tv/watch/u2udf0.m3u8
信丰综合频道,https://hwplay-hls.myun.tv/live/loy679o0.m3u8
鄱阳综合,http://pili-live-hls.poyang.jxxw.com.cn/pyxrmtzx/poyang.m3u8
南城综合频道,http://pili-live-hls.jxxw.com.cn/nctv1/nctv1.m3u8
靖安综合频道,http://p2.weizan.cn/1033266991/390440013668519726/live.m3u8
万载综合频道,http://live-echotv.cdnvideo.ru/echotv/echotv.sdp/playlist.m3u8
吉州新闻综合,http://39.135.138.58:18890/PLTV/88888888/224/3221225679/index.m3u8
万安综合频道,http://223.82.75.3:90/live/zhxw.m3u8
永新电视一套,http://jxyx.chinashadt.com:2036/live/1002.stream/playlist.m3u8
永新电视二套,http://jxyx.chinashadt.com:2036/live/1003.stream/playlist.m3u8
永新电视三套,http://jxyx.chinashadt.com:2036/live/1004.stream/playlist.m3u8

🎍｜锦绣湖南,#genre#
湖南电影,http://111.40.196.9/PLTV/88888888/224/3221225660/index.m3u8
金鹰卡通,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/jykt/1300000/mnf.m3u8
湖南教育,http://pull.hnedutv.com/live/hnedutv1206.m3u8?sub_m3u8=true&edge_slice=true
先锋乒羽,http://39.135.55.105:6610/PLTV/88888888/224/3221226851/index.m3u8?servicetype=1
长沙政法频道,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.flv?auth_key=1936693647-0-0-09a2ab1e7112296d76b1c37999a5cf32
长沙影视频道,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.flv?auth_key=1936694127-0-0-f081dadf4de8780d84d51755eb65e516
长沙磁浮电视,https://hls.quklive.com/live/1551751256158751/index.m3u8
长沙地铁电视,https://hls.quklive.com/live/1551751084371710/index.m3u8
长沙移动电视,https://hls.quklive.com/live/1551750947083772/index.m3u8
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
娄底综合频道,http://119.39.242.52:1935/live/zonghe/playlist.m3u8
益阳新闻综合,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvxwhd210130.m3u8
衡阳新闻综合,http://xwzhpdbl.hydst.com/AppName/StreamName.m3u8
衡阳公共频道,http://ggpdbl.hydst.com/AppName/StreamName.m3u8
宁乡综合频道,http://b.ds.ch.dingtoo.com/AppName/StreamName.m3u8
保靖时政频道,http://liveplay.rednet.cn/live/baojing_hgs24f.m3u8
凤凰时政频道,http://liveplay.rednet.cn/live/fenghuang_tv_cq4jaka.m3u8
花垣综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_PwgGFC.m3u8
吉首综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_w7IUFw.m3u8
泸溪电视台,http://liveplay.rednet.cn/live/luxi_fe0eyf.m3u8
永顺综合频道,http://liveplay.rednet.cn/live/yongshun_tv_55433f.m3u8
韶山综合频道,http://liveplay.rednet.cn/live/shaoshan_broadcast.m3u8
湘潭县综合,http://21084.liveplay.myqcloud.com/live/21084_13241b8296ee11e892905cb9018cf0d4.m3u8
华容新闻综合,http://liveplay.rednet.cn/live/huarong_60187.m3u8
屈原综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_f2E1iT.m3u8
云溪新闻综合,http://liveplay.rednet.cn/live/yunxi_tv.m3u8
桂东综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_V42Wbo.m3u8
桂阳新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_IOdZLQ.m3u8
嘉禾新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_QyjPDY.m3u8
汝城综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_j69HSm.m3u8
永兴综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_xAptJZ.m3u8
宜章新闻综合,http://hnyz.chinashadt.com:2036/live/stream:tv1.stream/playlist.m3u8
资兴综合频道,http://liveplay.rednet.cn/live/zixin_tv_00676b.m3u8
茶陵新闻综合,http://liveplay.rednet.cn/live/chaling_tv.m3u8
醴陵综合频道,http://liveplay.rednet.cn/live/21084_145ba4ee9f0511e992905cb9018cf0d4.m3u8
常宁综合频道,http://59.51.68.40:1936/live/cntv/playlist.m3u8
衡东综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_FuchqK.m3u8
衡山综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_PwD7ie.m3u8
衡阳县时政综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_dJ9TLh.m3u8
耒阳时政综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_Kstz52.m3u8
南岳综合频道,http://liveplay.rednet.cn/live/nanyue_03f74.m3u8
津市新闻频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_ELbxiN.m3u8
洞口综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_Xnt8TM.m3u8
邵东综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_UxxQYt.m3u8
新宁新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_y9Eag0.m3u8
新邵电视台,http://play-dgv-xhncloud.voc.com.cn/live/5243_XqvSiE.m3u8
东安综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_Twis7r.m3u8
江华综合,http://liveplay.rednet.cn/live/jianghua_tv_bcdee8.m3u8
祁阳综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_PREfDG.m3u8
双牌综合,http://liveplay.rednet.cn/live/shuangpai_26cf9e.m3u8
新田电视台,https://hlsv2.quklive.com/live/1625110020460086/index.m3u8
双峰电视一套,http://play-dgv-xhncloud.voc.com.cn/live/5243_8jKeTt.m3u8
新化新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_nRI1mM.m3u8
冷水江新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_8NbUnK.m3u8
桑植新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_NbaWW5.m3u8
洪江市时政,http://liveplay.rednet.cn/live/hongjiang_tv_ced5a7.m3u8
靖州综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_9Fp0NK.m3u8
麻阳综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_BNm7K4.m3u8
通道时政,http://live.tongdaotv.com:8087/live/tdtv.m3u8
溆浦时政,http://liveplay.rednet.cn/live/xupu_tv_fego93.m3u8
中方综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_d2uN5m.m3u8
芷江综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_bP1bPy.m3u8

🍁｜灵秀湖北,#genre#
湖北公共新闻,http://113.57.109.37:9901/tsfile/live/1017_1.m3u8
湖北经视,http://113.57.109.37:9901/tsfile/live/1015_1.m3u8
湖北垄上,http://113.57.109.37:9901/tsfile/live/1016_1.m3u8
武汉新闻综合,http://live.hannews.com.cn/video/s10001-wuhannews/index.m3u8
武汉电视剧,http://113.57.109.37:9901/tsfile/live/1019_1.m3u8
武汉文体频道,http://113.57.109.37:9901/tsfile/live/1022_1.m3u8
荆州新闻,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1672502399-0-0-ab2f43952f7fcf1b2da0c3372ec7e0e5
荆州垄上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8?auth_key=1672502399-0-0-a9eb4b69fedb8e6d352f38af4867984f
荆州公共,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1672502399-0-0-dd8f147fdd4d8fa5cf320242c32b4ecd
恩施综合,http://enshi-live21.cjyun.org/10070/s10070-eszh.m3u8?auth_key=1672502399-0-0-60521180e489ac8658a238bdf2e8119a
恩施文旅,http://enshi-live21.cjyun.org/10070/s10070-esgg.m3u8?auth_key=1672502399-0-0-050f5919fd23b093742c1d8aa5b13c63
宜昌综合,http://yichang-live21.cjyun.org/10091/10091-yczh.m3u8?auth_key=1672502399-0-0-c34eb27bb6364b174e0152f5a7cd7862
宜昌旅游生活,http://yichang-live21.cjyun.org/10091/s10091-ycly.m3u8?auth_key=1672502399-0-0-764e7b81e48e1213ac192382bdb4501c
十堰新闻,http://p2bj.weizan.cn/351104/837056569960221505/live.m3u8
十堰公共,http://p2bj.weizan.cn/351104/694292401376336037/live.m3u8
十堰经济旅游,http://p2bj.weizan.cn/351104/791122427715011838/live.m3u8
荆门新闻综合,http://jingmen-live21.cjyun.org/10101/s10101-jmnews.m3u8?auth_key=1672502399-0-0-c9dc706da3efc39e5924b6871d7777ca
荆门教育频道,http://jingmen-live21.cjyun.org/10101/s10101-jmjytv.m3u8?auth_key=1672502399-0-0-60b4a66ddfcc942e855c11fb3a4c13dc
孝感新闻综合,http://xiaogan-live21.cjyun.org/10139/s10139-xg.m3u8?auth_key=1672502399-0-0-5794062654aeaf404bcac09b0d00d10d
黄冈新闻频道,http://huanggang-live21.cjyun.org/10120/s10120-xwzh.m3u8?auth_key=1672502399-0-0-658b048e38ac7a094a7bca28bf712d53
黄冈公共频道,http://huanggang-live21.cjyun.org/10120/s10120-xwgg.m3u8?auth_key=1672502399-0-0-1810c76c7b12b2b5d853504e46920f66
仙桃新闻综合,http://221.233.242.239:280/live/71/playlist.m3u8
仙桃生活文体,http://221.233.242.239:280/live/72/playlist.m3u8
鄂州新闻综合,http://ezhou-live21.cjyun.org/10098/s10098-EZ2T.m3u8?auth_key=1672502399-0-0-747ca6c91b0b202060f8856c1212e6f1
鄂州公共频道,http://ezhou-live21.cjyun.org/10098/s10098-EZ1T.m3u8?auth_key=1672502399-0-0-37e442dac5be05d19f5e8f06b3d2fd77
咸宁综合频道,http://xianning-live21.cjyun.org/10140/s10140-XNTV-1.m3u8?auth_key=1672502399-0-0-a2bf92071e2d1574740c81336115a9a7
咸宁经济频道,http://xianning-live21.cjyun.org/10140/s10140-XNGG.m3u8?auth_key=1672502399-0-0-1ec275fddf5b7dce126a0cf1d1a97f85
利川新闻综合,http://lichuan-live21.cjyun.org/10093/s10093-lczh.m3u8?auth_key=1672502399-0-0-f207596099dd52263c0839cbf33ce792
长阳综合频道,http://changyang-live21.cjyun.org/10114/s10114-cy1t.m3u8?auth_key=1672502399-0-0-91794075e574af4b2d519913d272ec9d
兴山综合频道,http://xingshan-live21.cjyun.org/cjyun/s10108-xingshanTV01.m3u8?auth_key=1672502399-0-0-229b33b58adbfb54bb1b56660c904923
远安电视台,http://yuanan-live21.cjyun.org/10106/s10106-yatv.m3u8?auth_key=1672502399-0-0-f74548d3774bd13a90e4f1a62fdb65aa
宜都综合频道,http://yidushi-live21.cjyun.org/10092/s10092-yidushitv01.m3u8?auth_key=1672502399-0-0-3f71190f25051bf0ba272a960ba39793
秭归新闻综合,http://zigui-live21.cjyun.org/10111/s10111-ZGTV1.m3u8?auth_key=1672502399-0-0-17fadbf9472366a8dd59500f240acf37
枝江综合频道,http://zhijiang-live21.cjyun.org/10120/s10120-zjtv.m3u8?auth_key=1672502399-0-0-f83353fbbe0d14afcc290bf428217de2
咸丰新闻综合,http://xianfeng-live21.cjyun.org/10096/s10096-xftv1.m3u8?auth_key=1672502399-0-0-360388050a36653e6ce75944e6842202
大悟综合频道,http://yunshangdawu-live21.cjyun.org/10129/s10129-dwzhpd.m3u8?auth_key=1672502399-0-0-47035cb52f73fd4cee6266876ab7aa19
孝昌新闻党建,http://xiaochang-live21.cjyun.org/10128/s10128-xcxw.m3u8?auth_key=1672502399-0-0-720f18225520a83ba7ec795bbea95d0c
孝昌生活频道,http://xiaochang-live21.cjyun.org/10128/s10128-xcsh.m3u8?auth_key=1672502399-0-0-69b3682eb810b8d430b8a81bd9af8dcf
应城新闻党建,http://yingcheng-live21.cjyun.org/10135/s10135-YCZH.m3u8?auth_key=1672502399-0-0-c3b7f39430b67a598cd4a4756fb4baf4
应城生活频道,http://yingcheng-live21.cjyun.org/10135/s10135-YCDJ.m3u8?auth_key=1672502399-0-0-2e283478ca59b5c2ca0af672782a2e09
云梦综合频道,http://ymtvplay.gdnewmedia.cc/live/ymzh.m3u8
云梦党建农业,http://ymtvplay.gdnewmedia.cc/live/ymdj.m3u8
红安综合,http://hongan-live21.cjyun.org/10063/s10063-HAZH.m3u8?auth_key=1672502399-0-0-3558e7aa827c96ae981416fd28530dae
麻城综合,http://119.36.30.199:8888/mctv1.m3u8
团风综合,http://tuanfeng-live21.cjyun.org/10113/s10113-tftv1.m3u8?auth_key=1672502399-0-0-6c1ae9d0b3e4e847cd5f55ea6a22cfe7
团风生活,http://tuanfeng-live21.cjyun.org/10113/s10113-tftv2.m3u8?auth_key=1672502399-0-0-ba7861372bc88129a83968cf82a25ed4
来凤综合,http://laifeng-live21.cjyun.org/10099/s10099-lfzh.m3u8?auth_key=1672502399-0-0-c9b07016069b467cfdaa9783bd64112c
洪湖生活频道,http://honghu-live21.cjyun.org/10087/s10087-0823-HONGHUFM01.m3u8?auth_key=1672502399-0-0-69ddd1da2207155680ab702668a87438
江陵综合,http://jiangling-live21.cjyun.org/10090/s10090-jltv01.m3u8?auth_key=1672502399-0-0-0d227ce9c32f1f14f64bb3571f29a0a4
江陵经济生活,http://jiangling-live21.cjyun.org/10090/s10090-jltv02.m3u8?auth_key=1672502399-0-0-e85888284622c2b687cad07f883626cc
石首综合,http://sstvplay.ssgdlive.com/live/sszh.m3u8
石首影视,http://sstvplay.ssgdlive.com/live/sszh2.m3u8
巴东综合,http://badong-live21.cjyun.org/10095/s10095-bdtv1.m3u8?auth_key=1672502399-0-0-fd35f4e44c5974d838a03d4165643e7d
大冶一套,http://dayeyun-live21.cjyun.org/10102/s10102-TC1T.m3u8?auth_key=1672502399-0-0-f426faae014df67e43edf64fdfc442e4
大冶二套,http://dayeyun-live21.cjyun.org/10102/s10102-TC2T.m3u8?auth_key=1672502399-0-0-82feca5525323bbfcd40ecd186084ca9
赤壁一套,http://chibi-live21.cjyun.org/10138/s10138-CBTV1.m3u8?auth_key=1672502399-0-0-7c31a89b27ffafb24fdc5e16d4762860
崇阳新闻综合,http://www.cyxw.cn:10500/hls/live.m3u8
嘉鱼新闻综合,http://jiayu-live21.cjyun.org/10131/s10131-jyzh.m3u8?auth_key=1672502399-0-0-98f908536976adbeef9a05f05b3bda7c
通城一套,http://tongcheng-live21.cjyun.org/10132/s10132-tongchengtv01.m3u8?auth_key=1672502399-0-0-2b6daf745d444b7e6f064b1228aec9c7
通山综合,http://tongshan-live21.cjyun.org/10134/s10134-TONGSHAN-live.m3u8?auth_key=1672502399-0-0-1c5dd20491d71706ef4c65d20039e36f
鹤峰综合频道,http://hefeng-live21.cjyun.org/10100/s10100-hftv1.m3u8?auth_key=1672502399-0-0-eaafae2c07fcaa8a7bfef965a96f8967
广水新闻频道,http://guangshui-live21.cjyun.org/10146/s10146-GSXW.m3u8?auth_key=1672502399-0-0-7f24515155011ceda42510faddcba656
保康新闻综合,http://bktvplay.gdnewmedia.cc/live/bk_xwzh.m3u8
保康文化旅游,http://bktvplay.gdnewmedia.cc/live/bk_whly.m3u8
谷城综合频道,http://gucheng-live21.cjyun.org/10116/s10116-GCTV1.m3u8?auth_key=1672502399-0-0-1d5c2459459f94d38ba7f22246b1d18e
黄陂新闻频道,http://live.hptv.com.cn:10080/live/cctv13.m3u8
黄陂生活频道,http://live.hptv.com.cn:10080/live/cctv9.m3u8
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
江夏经济生活,http://59.175.226.142:280/gb28181/jjsh.m3u8
郧阳新闻综合,http://58.19.198.159:2021/hls1.m3u8

🌈｜七彩云南,#genre#
昆明经济生活,http://wshls.live.migucloud.com/live/JT9JEQ54_C0_2/playlist.m3u8
昆明科学教育,http://wshls.live.migucloud.com/live/ZBXWIMTD_C0_2/playlist.m3u8
昆明影视综艺,http://wshls.live.migucloud.com/live/KYLNJWFD_C0_2/playlist.m3u8
昆明公共频道,http://wshls.live.migucloud.com/live/UD0YLY2G_C0_3/playlist.m3u8
昆明教育,https://pili-live-hdl-kmjy.tianma3600.com/kmjy/kmjy.m3u8
玉溪综合,http://live.ynbit.com/hls/yx-1/index.m3u8
昭通一套,http://live.ynbit.com/hls/zt-1/index.m3u8
德宏新闻综合,http://hw-play.lezhibo.com/live/0c86d6ff906e424fb4457a4806f645ea.m3u8
德宏公共民语,http://hw-play.lezhibo.com/live/0e0bf436ed2847eaa7083a11c185f221.m3u8
红河州新闻综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
红河州公共频道,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
文山州新闻综合,http://live.ynbit.com/hls/ws-1/index.m3u8
文山州公共,http://tvdrs.wsrtv.com.cn:8100/channellive/ch2.flv
普洱新闻综合,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel12/playlist.m3u8
普洱公共频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel27/playlist.m3u8
普洱科教频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel28/playlist.m3u8
迪庆综合,http://live.ynbit.com/hls/dq-1/index.m3u8
迪庆藏语,http://stream01.dqtv123.com:1935/live/diqingzangyu.stream/playlist.m3u8
保山一套,http://liveynbsdst.chinamcache.com/live/zb01.m3u8?auth_key=1645240615-0-0-65e16b6e5bf26ac5538ac471eff58b55
保山二套,http://liveynbsdst.chinamcache.com/live/zb02.m3u8?auth_key=1645240679-0-0-d67bc97395c69c4381264c996315a24b
保山三套,http://liveynbsdst.chinamcache.com/live/zb03.m3u8?auth_key=1645240698-0-0-551c30f245abc8aa44554820452c332c
大理州新闻综合,http://live.ynbit.com/hls/dl-1/index.m3u8
西双版纳综合,http://live.ynbit.com/hls/bn-1/index.m3u8
怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
曲靖一套,http://live.ynbit.com/hls/qj-1/index.m3u8
安宁综合,http://tv-live.ynkmit.com/tv/anning.m3u8?txSecret=7528f35fb4b62bd24d55b891899db68f&txTime=632C8680
腾冲综合,http://live.ynurl.com/video/s10012-TCTV/index.m3u8
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8
盈江综合,http://live.ynurl.com/video/s10016-yjtv1hd/index.m3u8
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8
红塔电视台,http://zb-live.ynurl.com/live/ht0716.m3u8
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8
通海电视台,http://live.ynurl.com/video/s10038-thtv/index.m3u8
新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8
易门综合,http://zb-live.ynurl.com/live/ym927.m3u8
巧家综合,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
彝良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8
永善综合,http://livebroadcastys.ccwb.cn/live/w1640068184635996.m3u8
镇雄电视台,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8
福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8
贡山综合,http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8
泸水综合,http://livebroadcast.ccwb.cn/live/w1596164431584927.m3u8
个旧综合,http://tv.drs.hhtv.cc:8100/channellive/gjdst.flv
红河县综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel3/playlist.m3u8
绿春综合,http://live.ynurl.com/video/s10042-LCTV/index.m3u8
蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8
屏边综合,http://live.ynurl.com/video/s10040-pbzh/index.m3u8
元阳综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
广南电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8
西畴电视台,http://live.ynurl.com/video/s10060-XCTV/index.m3u8
砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8
麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
昌宁电视台,http://live.ynurl.com/video/s10047-cntv/index.m3u8
隆阳综合频道,https://hwapi.yunshicloud.com/5a6l75/0w8p8m.m3u8
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8
梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8
建水综合,http://live.ynurl.com/video/s10045-JSTV/index.m3u8
石屏综合,http://live.ynurl.com/video/s10059-SPTV/index.m3u8

🍃｜满韵辽宁,#genre#
辽宁都市,http://42.176.185.28:9901/tsfile/live/1005_1.m3u8
辽宁生活,http://42.176.185.28:9901/tsfile/live/1006_1.m3u8
辽宁体育,http://42.176.185.28:9901/tsfile/live/1007_1.m3u8
辽宁教育,http://42.176.185.28:9901/tsfile/live/1008_1.m3u8
